flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,ground_time_outlier,departure_delay,arrival_delay,is_delayed,carrier_express,ground_time_pressure,total_pax,lap_child_count,is_child,pax_load_ratio,child_ratio,transfer_ratio,special_req_count,departure_delay_norm,arrival_delay_norm,total_seats_norm,scheduled_ground_time_minutes_norm,actual_ground_time_minutes_norm,minimum_turn_minutes_norm,ground_time_pressure_norm,total_pax_norm,lap_child_count_norm,pax_load_ratio_norm,child_ratio_norm,transfer_ratio_norm,special_req_count_norm,difficulty_score,ground_time_gap,daily_rank,difficulty_class
2497,2025-08-05,DTW,2025-08-05 19:35:00+00:00,2025-08-05 22:05:00+00:00,2025-08-05 19:34:00+00:00,2025-08-05 21:52:00+00:00,126,A319-100,80.0,66,51,False,-1.0,-13.0,0,0,0.6375,88,1,3,0.6984126984126984,0.045454545454545456,0.7272727272727273,77,0.018912529550827423,0.04834905660377359,0.0,0.41415662650602414,0.0019504290944007683,0.07142857142857145,0.31875,0.15000000000000002,0.14285714285714285,0.34095379638938667,0.32342657342657344,0.7272727272727273,0.354066985645933,0.22287330568610542,14.0,82.0,Difficult
786,2025-08-13,BTV,2025-08-13 11:17:00+00:00,2025-08-13 14:33:00+00:00,2025-08-13 11:13:00+00:00,2025-08-13 14:10:00+00:00,150,A320-200,90.0,90,46,False,-4.0,-23.0,0,0,0.5111111111111111,171,2,5,1.14,0.04093567251461988,0.6410256410256411,74,0.015366430260047283,0.03655660377358491,0.10084033613445376,0.444277108433735,0.0026705875292564367,0.0267857142857143,0.25555555555555554,0.3096153846153846,0.2857142857142857,0.5841675044804825,0.29127305443094914,0.6410256410256411,0.339712918660287,0.20260559980176027,0.0,147.0,Medium
1044,2025-08-05,LAX,2025-08-05 09:05:00+00:00,2025-08-05 11:40:00+00:00,2025-08-05 09:02:00+00:00,2025-08-05 11:33:00+00:00,234,B757-300,200.0,228,72,False,-3.0,-7.0,0,0,0.36,271,1,11,1.1581196581196582,0.04428044280442804,0.1893491124260355,74,0.016548463356974,0.055424528301886794,0.45378151260504196,0.7756024096385543,0.006811498529676529,0.2589285714285714,0.18,0.5019230769230769,0.14285714285714285,0.5941472960749964,0.3150723814930457,0.1893491124260355,0.339712918660287,0.14343080302967826,-28.0,241.0,Easy
920,2025-08-10,LHR,2025-08-10 18:05:00+00:00,2025-08-11 08:20:00+00:00,2025-08-10 20:19:00+00:00,2025-08-11 11:03:00+00:00,167,B767-300,274.5,4391,145,True,134.0,163.0,1,0,0.5282331511839709,181,0,10,1.0838323353293413,0.055248618784530384,0.2980769230769231,60,0.17848699763593381,0.25589622641509435,0.17226890756302515,1.0,0.13172898037568265,0.9107142857142856,0.2641165755919854,0.3288461538461539,0.0,0.5532319545897496,0.39311517212069697,0.2980769230769231,0.2727272727272727,0.23508489405251437,-4116.5,68.0,Difficult
476,2025-08-11,CVG,2025-08-11 10:53:00+00:00,2025-08-11 13:14:00+00:00,2025-08-11 10:50:00+00:00,2025-08-11 13:06:00+00:00,126,A319-100,58.0,85,43,False,-3.0,-8.0,0,0,0.7413793103448276,131,0,4,1.0396825396825398,0.030534351145038167,0.36923076923076925,59,0.016548463356974,0.054245283018867926,0.0,0.34789156626506024,0.0025205545219948392,0.0,0.3706896551724138,0.2326923076923077,0.0,0.5289155046553308,0.21726365237815617,0.36923076923076925,0.26794258373205737,0.17230006694762778,-27.0,199.0,Medium
1793,2025-08-13,MSP,2025-08-13 08:50:00+00:00,2025-08-13 10:31:00+00:00,2025-08-13 08:44:00+00:00,2025-08-13 10:03:00+00:00,126,A319-100,51.0,56,51,False,-6.0,-28.0,0,0,1.0,132,0,2,1.0476190476190477,0.015151515151515152,0.3442622950819672,38,0.013002364066193855,0.030660377358490566,0.0,0.32680722891566266,0.001650363079877573,0.07142857142857145,0.5,0.23461538461538461,0.0,0.5332867071731434,0.10780885780885781,0.3442622950819672,0.1674641148325359,0.16287122650346633,-5.0,224.0,Easy
695,2025-08-10,SJU,2025-08-10 18:03:00+00:00,2025-08-10 23:54:00+00:00,2025-08-10 18:37:00+00:00,2025-08-11 00:28:00+00:00,179,B737-900,93.0,80,56,False,34.0,34.0,1,0,0.6021505376344086,191,0,7,1.0670391061452513,0.03664921465968586,0.5681818181818182,75,0.060283687943262415,0.10377358490566038,0.2226890756302521,0.4533132530120483,0.0023705215147332417,0.1160714285714286,0.3010752688172043,0.3480769230769231,0.0,0.5439827222725955,0.2607732581554571,0.5681818181818182,0.34449760765550236,0.22304858509199715,13.0,95.0,Difficult
2343,2025-08-10,IND,2025-08-10 14:21:00+00:00,2025-08-10 16:32:00+00:00,2025-08-10 15:30:00+00:00,2025-08-10 17:55:00+00:00,179,B737-900,72.0,52,56,False,69.0,83.0,1,0,0.7777777777777778,135,0,1,0.7541899441340782,0.007407407407407408,0.84,64,0.1016548463356974,0.16155660377358488,0.2226890756302521,0.39006024096385544,0.001530336674068295,0.1160714285714286,0.3888888888888889,0.24038461538461542,0.0,0.37167431464306444,0.05270655270655271,0.84,0.29186602870813394,0.26713255487056964,20.0,29.0,Difficult
609,2025-08-08,PHX,2025-08-08 13:34:00+00:00,2025-08-08 15:22:00+00:00,2025-08-08 13:29:00+00:00,2025-08-08 14:59:00+00:00,179,B737-900,68.0,75,56,False,-5.0,-23.0,0,0,0.8235294117647058,185,0,4,1.0335195530726258,0.021621621621621623,0.5390625,110,0.014184397163120569,0.03655660377358491,0.2226890756302521,0.3780120481927711,0.002220488507471644,0.1160714285714286,0.4117647058823529,0.33653846153846156,0.0,0.5255211071694316,0.15384615384615385,0.5390625,0.5119617224880383,0.2450485647441209,-7.0,50.0,Difficult
276,2025-08-14,IAD,2025-08-14 21:31:00+00:00,2025-08-15 00:30:00+00:00,2025-08-14 21:30:00+00:00,2025-08-15 00:21:00+00:00,200,A321-2NX,72.0,58,62,False,-1.0,-9.0,0,0,0.8611111111111112,157,0,5,0.785,0.03184713375796178,0.8048780487804879,48,0.018912529550827423,0.05306603773584906,0.31092436974789917,0.39006024096385544,0.0017103762827822121,0.1696428571428571,0.4305555555555556,0.28269230769230774,0.0,0.3886436158587227,0.2266046055854973,0.8048780487804879,0.21531100478468898,0.21694173811527587,14.0,103.0,Medium
1491,2025-08-09,DFW,2025-08-09 10:35:00+00:00,2025-08-09 13:14:00+00:00,2025-08-09 10:37:00+00:00,2025-08-09 12:51:00+00:00,126,B737-700,72.0,77,43,False,2.0,-23.0,1,0,0.5972222222222222,141,0,9,1.119047619047619,0.06382978723404255,0.3728813559322034,102,0.022458628841607566,0.03655660377358491,0.0,0.39006024096385544,0.002280501710376283,0.0,0.2986111111111111,0.25192307692307697,0.0,0.5726275298334572,0.45417348608837965,0.3728813559322034,0.47368421052631576,0.21479429232442407,-5.0,131.0,Medium
2483,2025-08-01,IAH,2025-08-01 10:35:00+00:00,2025-08-01 13:29:00+00:00,2025-08-01 10:32:00+00:00,2025-08-01 13:00:00+00:00,179,B737-900,73.0,102,56,False,-3.0,-29.0,0,0,0.7671232876712328,204,1,9,1.1396648044692737,0.049019607843137254,0.42567567567567566,155,0.016548463356974,0.0294811320754717,0.2226890756302521,0.3930722891566265,0.003030666746684271,0.1160714285714286,0.3835616438356164,0.37307692307692314,0.14285714285714285,0.5839828883294509,0.34879336349924583,0.42567567567567566,0.7272727272727273,0.2804794633374509,-29.0,25.0,Difficult
1823,2025-08-08,IAH,2025-08-08 07:10:00+00:00,2025-08-08 10:04:00+00:00,2025-08-08 07:07:00+00:00,2025-08-08 10:08:00+00:00,200,A321-2NX,274.5,297,62,True,-3.0,4.0,0,0,0.22586520947176686,219,2,7,1.095,0.0410958904109589,0.15555555555555556,89,0.016548463356974,0.06839622641509434,0.31092436974789917,1.0,0.008881954029886575,0.1696428571428571,0.11293260473588343,0.40192307692307694,0.2857142857142857,0.5593827862044849,0.2924130663856691,0.15555555555555556,0.41148325358851673,0.14387723099758326,-22.5,254.0,Easy
1205,2025-08-15,EWR,2025-08-15 11:46:00+00:00,2025-08-15 15:12:00+00:00,2025-08-15 11:43:00+00:00,2025-08-15 14:37:00+00:00,179,B737-900,67.0,91,56,False,-3.0,-35.0,0,0,0.835820895522388,183,1,4,1.0223463687150838,0.0273224043715847,0.24719101123595505,67,0.016548463356974,0.022405660377358493,0.2226890756302521,0.375,0.002700594130708756,0.1160714285714286,0.417910447761194,0.33269230769230773,0.14285714285714285,0.5193672354683768,0.19440941572089113,0.24719101123595505,0.3062200956937799,0.1730130977794938,-24.0,214.0,Easy
2200,2025-08-07,SEA,2025-08-07 21:16:00+00:00,2025-08-07 23:59:00+00:00,2025-08-07 22:05:00+00:00,2025-08-08 00:37:00+00:00,166,B737-MAX8,63.0,58,51,False,49.0,38.0,1,0,0.8095238095238095,222,0,16,1.3373493975903614,0.07207207207207207,0.5051546391752577,80,0.07801418439716312,0.10849056603773585,0.16806722689075626,0.3629518072289157,0.0017103762827822121,0.07142857142857145,0.40476190476190477,0.40769230769230774,0.0,0.6928619316185931,0.5128205128205128,0.5051546391752577,0.3684210526315789,0.2536203343853827,5.0,50.0,Difficult
2683,2025-08-06,SAN,2025-08-06 14:06:00+00:00,2025-08-06 16:28:00+00:00,2025-08-06 14:07:00+00:00,2025-08-06 16:23:00+00:00,166,B737-800,63.0,53,51,False,1.0,-5.0,1,0,0.8095238095238095,208,1,14,1.2530120481927711,0.07211538461538461,0.2222222222222222,69,0.021276595744680854,0.05778301886792453,0.16806722689075626,0.3629518072289157,0.0015603432755206146,0.07142857142857145,0.40476190476190477,0.3807692307692308,0.14285714285714285,0.6464113217305117,0.513128698224852,0.2222222222222222,0.3157894736842105,0.18272015721484014,10.0,180.0,Medium
769,2025-08-04,BCN,2025-08-04 21:35:00+00:00,2025-08-05 13:15:00+00:00,2025-08-04 22:14:00+00:00,2025-08-05 13:53:00+00:00,243,B787-8,274.5,411,95,True,39.0,38.0,1,0,0.3460837887067395,216,3,11,0.8888888888888888,0.06481481481481481,0.6944444444444444,61,0.06619385342789598,0.10849056603773585,0.4915966386554621,1.0,0.012302706595451,0.4642857142857143,0.17304189435336975,0.3961538461538462,0.42857142857142855,0.44586265681689025,0.4611823361823361,0.6944444444444444,0.277511961722488,0.21073854414934465,-136.5,93.0,Difficult
2092,2025-08-13,LGA,2025-08-13 08:00:00+00:00,2025-08-13 11:18:00+00:00,2025-08-13 07:53:00+00:00,2025-08-13 11:00:00+00:00,166,B737-MAX8,123.0,126,57,False,-7.0,-18.0,0,0,0.4634146341463415,153,0,3,0.9216867469879518,0.0196078431372549,0.3220338983050847,41,0.011820330969267141,0.04245283018867925,0.16806722689075626,0.5436746987951807,0.003750825181539939,0.125,0.23170731707317074,0.275,0.0,0.4639267828844775,0.13951734539969832,0.3220338983050847,0.18181818181818182,0.12367505036355911,-3.0,275.0,Easy
1920,2025-08-12,LAS,2025-08-12 15:41:00+00:00,2025-08-12 17:41:00+00:00,2025-08-12 15:56:00+00:00,2025-08-12 18:31:00+00:00,179,B737-900,67.0,49,56,False,15.0,50.0,1,0,0.835820895522388,121,0,3,0.6759776536312849,0.024793388429752067,0.6825396825396826,74,0.037825059101654845,0.12264150943396226,0.2226890756302521,0.375,0.0014403168697113364,0.1160714285714286,0.417910447761194,0.21346153846153848,0.0,0.32859721273568165,0.17641449459631278,0.6825396825396826,0.339712918660287,0.23481991954179257,18.0,119.0,Medium
1381,2025-08-11,DCA,2025-08-11 09:00:00+00:00,2025-08-11 11:59:00+00:00,2025-08-11 08:55:00+00:00,2025-08-11 11:47:00+00:00,150,A320-200,63.0,80,46,False,-5.0,-12.0,0,0,0.7301587301587301,180,0,9,1.2,0.05,0.5466666666666666,21,0.014184397163120569,0.049528301886792456,0.10084033613445376,0.3629518072289157,0.0023705215147332417,0.0267857142857143,0.36507936507936506,0.3269230769230769,0.0,0.6172137955151462,0.3557692307692308,0.5466666666666666,0.0861244019138756,0.15669430858861202,-17.0,239.0,Easy
2387,2025-08-09,MCO,2025-08-09 06:00:00+00:00,2025-08-09 09:47:00+00:00,2025-08-09 05:55:00+00:00,2025-08-09 09:25:00+00:00,179,B737-900,274.5,538,56,True,-5.0,-22.0,0,0,0.2040072859744991,247,3,20,1.3798882681564246,0.0931174089068826,0.0660377358490566,21,0.014184397163120569,0.03773584905660378,0.2226890756302521,1.0,0.016113544979895575,0.1160714285714286,0.10200364298724955,0.4557692307692308,0.42857142857142855,0.7162911299021266,0.6625661787605107,0.0660377358490566,0.0861244019138756,0.07511113756156619,-263.5,292.0,Easy
2672,2025-08-05,PNS,2025-08-05 10:39:00+00:00,2025-08-05 13:06:00+00:00,2025-08-05 10:29:00+00:00,2025-08-05 12:42:00+00:00,126,A319-100,74.0,59,43,False,-10.0,-24.0,0,0,0.581081081081081,155,0,12,1.2301587301587302,0.07741935483870968,0.25,62,0.008274231678487,0.03537735849056604,0.0,0.39608433734939763,0.0017403828842345317,0.0,0.2905405405405405,0.27884615384615385,0.0,0.6338243650828344,0.5508684863523573,0.25,0.2822966507177033,0.15653301770376116,15.0,230.0,Easy
1657,2025-08-01,LGA,2025-08-01 07:00:00+00:00,2025-08-01 10:18:00+00:00,2025-08-01 06:56:00+00:00,2025-08-01 10:15:00+00:00,166,B737-800,274.5,459,51,True,-4.0,-3.0,0,0,0.18579234972677597,172,0,2,1.036144578313253,0.011627906976744186,0.2777777777777778,25,0.015366430260047283,0.060141509433962265,0.16806722689075626,1.0,0.013743023465162336,0.07142857142857145,0.09289617486338798,0.3115384615384616,0.0,0.5269668963040166,0.08273703041144902,0.2777777777777778,0.10526315789473684,0.08407777883919997,-184.5,306.0,Easy
1304,2025-08-15,LAS,2025-08-15 11:29:00+00:00,2025-08-15 13:28:00+00:00,2025-08-15 11:25:00+00:00,2025-08-15 13:12:00+00:00,179,B737-900,121.0,59,56,False,-4.0,-16.0,0,0,0.4628099173553719,194,0,6,1.0837988826815643,0.030927835051546393,0.32323232323232326,73,0.015366430260047283,0.044811320754716985,0.2226890756302521,0.5376506024096386,0.0017403828842345317,0.1160714285714286,0.23140495867768596,0.35384615384615387,0.0,0.5532135298241776,0.22006344171292624,0.32323232323232326,0.33492822966507174,0.16095068797495587,62.0,241.0,Easy
1495,2025-08-11,TVC,2025-08-11 19:52:00+00:00,2025-08-11 22:12:00+00:00,2025-08-11 19:50:00+00:00,2025-08-11 22:05:00+00:00,150,A320-200,57.0,57,46,False,-2.0,-7.0,0,0,0.8070175438596491,41,1,1,0.2733333333333333,0.04878048780487805,0.56,68,0.01773049645390071,0.055424528301886794,0.10084033613445376,0.34487951807228917,0.0016803696813298926,0.0267857142857143,0.40350877192982454,0.05961538461538461,0.14285714285714285,0.10683218953534115,0.34709193245778613,0.56,0.3110047846889952,0.20403493241985787,0.0,120.0,Medium
907,2025-08-04,FRA,2025-08-04 18:25:00+00:00,2025-08-05 09:55:00+00:00,2025-08-04 18:38:00+00:00,2025-08-05 09:52:00+00:00,318,B787-10,274.5,297,155,True,13.0,-3.0,1,0,0.5646630236794171,303,1,19,0.9528301886792453,0.066006600660066,0.6219512195121951,135,0.03546099290780142,0.060141509433962265,0.8067226890756302,1.0,0.008881954029886575,1.0,0.28233151183970856,0.5634615384615385,0.14285714285714285,0.4810797035170035,0.4696623508504696,0.6219512195121951,0.631578947368421,0.27811539374126404,-22.5,15.0,Difficult
1477,2025-08-11,PHX,2025-08-11 07:30:00+00:00,2025-08-11 09:20:00+00:00,2025-08-11 07:27:00+00:00,2025-08-11 09:00:00+00:00,179,B737-MAX9,274.5,506,56,True,-3.0,-20.0,0,0,0.2040072859744991,206,4,4,1.1508379888268156,0.038834951456310676,0.031914893617021274,43,0.016548463356974,0.040094339622641514,0.2226890756302521,1.0,0.015153333733421353,0.1160714285714286,0.10200364298724955,0.37692307692307697,0.5714285714285714,0.5901367600305056,0.27632561613144135,0.031914893617021274,0.19138755980861244,0.08284142319512719,-231.5,303.0,Easy
767,2025-08-03,DEN,2025-08-03 21:32:00+00:00,2025-08-03 23:22:00+00:00,2025-08-03 21:49:00+00:00,2025-08-03 23:22:00+00:00,200,A321-2NX,77.0,87,70,False,17.0,0.0,1,0,0.9090909090909091,245,0,12,1.225,0.04897959183673469,0.6666666666666666,44,0.04018912529550828,0.06367924528301887,0.31092436974789917,0.4051204819277109,0.0025805677248994783,0.2410714285714286,0.45454545454545453,0.451923076923077,0.0,0.6309830834462561,0.3485086342229199,0.6666666666666666,0.19617224880382775,0.21873179146559288,-10.0,78.0,Difficult
2195,2025-08-15,BDL,2025-08-15 11:06:00+00:00,2025-08-15 14:24:00+00:00,2025-08-15 11:07:00+00:00,2025-08-15 14:32:00+00:00,166,B737-800,87.0,111,51,False,1.0,8.0,1,0,0.5862068965517241,167,0,5,1.0060240963855422,0.029940119760479042,0.5875,85,0.021276595744680854,0.07311320754716981,0.16806722689075626,0.43524096385542177,0.0033007261597551465,0.07142857142857145,0.29310344827586204,0.30192307692307696,0.0,0.510377392772559,0.21303546752648547,0.5875,0.39234449760765544,0.21294796128038532,-24.0,120.0,Medium
247,2025-08-04,OMA,2025-08-04 12:45:00+00:00,2025-08-04 14:22:00+00:00,2025-08-04 12:44:00+00:00,2025-08-04 14:06:00+00:00,150,A320-200,69.0,75,46,False,-1.0,-16.0,0,0,0.6666666666666666,164,0,11,1.0933333333333333,0.06707317073170732,0.52,83,0.018912529550827423,0.044811320754716985,0.10084033613445376,0.3810240963855422,0.002220488507471644,0.0267857142857143,0.3333333333333333,0.29615384615384616,0.0,0.5584648336757442,0.4772514071294559,0.52,0.3827751196172248,0.21557238655600752,-6.0,74.0,Difficult
1857,2025-08-09,MIA,2025-08-09 10:54:00+00:00,2025-08-09 15:14:00+00:00,2025-08-09 11:03:00+00:00,2025-08-09 15:40:00+00:00,166,B737-800,94.0,101,51,False,9.0,26.0,1,0,0.5425531914893617,201,0,13,1.2108433734939759,0.06467661691542288,0.26143790849673204,45,0.030732860520094565,0.09433962264150944,0.16806722689075626,0.4563253012048193,0.0030006601452319515,0.07142857142857145,0.2712765957446808,0.36730769230769234,0.0,0.6231860167864709,0.46019900497512434,0.26143790849673204,0.20095693779904306,0.14669879167624145,-7.0,244.0,Easy
1168,2025-08-01,SFO,2025-08-01 15:54:00+00:00,2025-08-01 18:44:00+00:00,2025-08-01 16:03:00+00:00,2025-08-01 18:34:00+00:00,200,A321-2NX,72.0,71,62,False,9.0,-10.0,1,0,0.8611111111111112,224,1,9,1.12,0.044642857142857144,0.375,58,0.030732860520094565,0.05188679245283019,0.31092436974789917,0.39006024096385544,0.002100462101662366,0.1696428571428571,0.4305555555555556,0.4115384615384616,0.14285714285714285,0.5731520741355948,0.3176510989010989,0.375,0.2631578947368421,0.19085097285874933,1.0,176.0,Medium
2232,2025-08-01,MSP,2025-08-01 07:24:00+00:00,2025-08-01 08:59:00+00:00,2025-08-01 07:17:00+00:00,2025-08-01 08:51:00+00:00,179,B737-900,72.0,92,56,False,-7.0,-8.0,0,0,0.7777777777777778,157,2,9,0.8770949720670391,0.07006369426751592,0.7123287671232876,20,0.011820330969267141,0.054245283018867926,0.2226890756302521,0.39006024096385544,0.002730600732161076,0.1160714285714286,0.3888888888888889,0.28269230769230774,0.2857142857142857,0.4393669033546659,0.498530132288094,0.7123287671232876,0.0813397129186603,0.1768653289286624,-20.0,198.0,Medium
1006,2025-08-08,LGA,2025-08-08 18:00:00+00:00,2025-08-08 21:20:00+00:00,2025-08-08 17:53:00+00:00,2025-08-08 21:02:00+00:00,166,B737-800,80.0,84,51,False,-7.0,-18.0,0,0,0.6375,171,0,8,1.0301204819277108,0.04678362573099415,0.15517241379310345,85,0.011820330969267141,0.04245283018867925,0.16806722689075626,0.41415662650602414,0.0024905479205425195,0.07142857142857145,0.31875,0.3096153846153846,0.0,0.523648995597725,0.3328834907782276,0.15517241379310345,0.39234449760765544,0.1677334203980691,-4.0,220.0,Easy
1740,2025-08-06,RSW,2025-08-06 07:11:00+00:00,2025-08-06 11:16:00+00:00,2025-08-06 07:28:00+00:00,2025-08-06 11:20:00+00:00,179,B737-900,274.5,537,56,True,17.0,4.0,1,0,0.2040072859744991,200,0,10,1.1173184357541899,0.05,0.11904761904761904,44,0.04018912529550828,0.06839622641509434,0.2226890756302521,1.0,0.016083538378443257,0.1160714285714286,0.10200364298724955,0.3653846153846154,0.0,0.5716751449273415,0.3557692307692308,0.11904761904761904,0.19617224880382775,0.10680778786917813,-262.5,251.0,Easy
1920,2025-08-05,LAS,2025-08-05 15:41:00+00:00,2025-08-05 17:41:00+00:00,2025-08-05 15:42:00+00:00,2025-08-05 17:33:00+00:00,179,B737-900,57.0,62,56,False,1.0,-8.0,1,0,0.9824561403508771,178,0,2,0.994413407821229,0.011235955056179775,0.6779661016949152,74,0.021276595744680854,0.054245283018867926,0.2226890756302521,0.34487951807228917,0.00183040268859149,0.1160714285714286,0.49122807017543857,0.3230769230769231,0.0,0.5039825562157401,0.07994814174589455,0.6779661016949152,0.339712918660287,0.23714078872175573,-5.0,61.0,Difficult
1909,2025-08-06,TVC,2025-08-06 10:51:00+00:00,2025-08-06 13:06:00+00:00,2025-08-06 10:44:00+00:00,2025-08-06 12:55:00+00:00,150,A320-200,79.0,93,46,False,-7.0,-11.0,0,0,0.5822784810126582,147,3,5,0.98,0.05442176870748299,0.6777777777777778,55,0.011820330969267141,0.05070754716981132,0.10084033613445376,0.411144578313253,0.002760607333613395,0.0267857142857143,0.2911392405063291,0.26346153846153847,0.42857142857142855,0.49604406172137955,0.38723181580324434,0.6777777777777778,0.24880382775119617,0.19202826504021864,-14.0,164.0,Medium
2487,2025-08-14,PHL,2025-08-14 21:23:00+00:00,2025-08-15 00:30:00+00:00,2025-08-14 22:13:00+00:00,2025-08-15 01:06:00+00:00,179,B737-MAX9,-34.0,49,56,False,50.0,36.0,1,0,0.0,176,1,3,0.9832402234636871,0.022727272727272728,0.4714285714285714,55,0.07919621749408984,0.10613207547169812,0.2226890756302521,0.07078313253012049,0.0014403168697113364,0.1160714285714286,0.0,0.31923076923076926,0.14285714285714285,0.49782868451468537,0.16171328671328672,0.4714285714285714,0.24880382775119617,0.15499878704394182,-83.0,245.0,Easy
2672,2025-08-04,PNS,2025-08-04 10:39:00+00:00,2025-08-04 13:06:00+00:00,2025-08-04 10:34:00+00:00,2025-08-04 12:53:00+00:00,126,A319-100,74.0,75,43,False,-5.0,-13.0,0,0,0.581081081081081,136,2,4,1.0793650793650793,0.04411764705882353,0.2608695652173913,62,0.014184397163120569,0.04834905660377359,0.0,0.39608433734939763,0.002220488507471644,0.0,0.2905405405405405,0.24230769230769234,0.2857142857142857,0.5507715172443939,0.31391402714932126,0.2608695652173913,0.2822966507177033,0.15339578773743673,-1.0,239.0,Easy
2481,2025-08-05,SYR,2025-08-05 18:20:00+00:00,2025-08-05 21:16:00+00:00,2025-08-05 18:16:00+00:00,2025-08-05 21:04:00+00:00,150,A320-200,75.0,86,46,False,-4.0,-12.0,0,0,0.6133333333333333,133,0,6,0.8866666666666667,0.045112781954887216,0.7407407407407407,66,0.015366430260047283,0.049528301886792456,0.10084033613445376,0.3990963855421687,0.0025505611234471585,0.0267857142857143,0.30666666666666664,0.2365384615384616,0.0,0.44463872011190275,0.32099479467900516,0.7407407407407407,0.30143540669856456,0.2114562891573626,-11.0,104.0,Medium
